# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
8.705585873538725376e-16,9.364042697544837781e-15,7.478518235325052896e-13,1.336224496368403709e-15
7.735243658313999315e-16,9.332771065106676276e-15,7.456382236711673915e-13,1.332208302172857920e-15
9.081803244902318100e-16,9.315352051733050713e-15,7.437338814594190902e-13,1.329189754130458399e-15
9.462554858284449018e-16,9.301923458688805556e-15,7.426359941472902072e-13,1.326998389797575493e-15
9.906266445727601311e-16,9.292448918695886662e-15,7.417479734866641707e-13,1.325437694307869139e-15
9.268655291413716721e-16,9.282204656651203405e-15,7.411509751818556221e-13,1.324261901415740464e-15
1.035964331384766024e-15,9.278635474806812365e-15,7.406124590789592256e-13,1.323186703400455449e-15
1.286544799757470750e-15,9.278844974294352691e-15,7.398926960290579098e-13,1.322031272890758379e-15
1.073996593894608972e-15,9.261668820179483896e-15,7.392422029360435016e-13,1.320496635650484521e-15
1.172531758320470584e-15,9.250599810458529457e-15,7.382251575056336203e-13,1.318339944962398009e-15
1.248505392514822982e-15,9.229934085938448392e-15,7.359858034794517169e-13,1.315320580036356170e-15
1.323001971963872815e-15,9.204465485289074412e-15,7.338841963196646403e-13,1.311201503414488200e-15
1.388943194719265369e-15,9.168266065294582058e-15,7.307190938615533859e-13,1.305751035762196202e-15
1.445327071424836321e-15,9.120654289117621630e-15,7.266381482739381737e-13,1.298745027253659013e-15
1.382257058988889998e-15,9.058092292022739560e-15,7.219902061973369628e-13,1.289969395087308606e-15
1.276975595939416487e-15,8.979706969783324248e-15,7.160310420803684736e-13,1.279222985347763180e-15
1.347457320205418096e-15,8.891374020057003901e-15,7.086415586142583778e-13,1.266320704801051949e-15
1.325313861836771434e-15,8.785661379027960671e-15,7.005090566379436394e-13,1.251096854715115043e-15
1.418466960852969765e-15,8.665191107434902504e-15,6.906054024674870302e-13,1.233408584994403739e-15
1.512997163989653823e-15,8.526122850419844462e-15,6.790975984611631829e-13,1.213139373471560639e-15
1.410649683372800255e-15,8.363373850693104387e-15,6.665253789149199690e-13,1.190202422874158947e-15
1.453745758309301456e-15,8.183829636294611039e-15,6.516584936900461783e-13,1.164543857618218579e-15
1.453229865337028963e-15,7.975729269067030049e-15,6.352364445765546677e-13,1.134569155499156440e-15
1.576494820400718290e-15,7.760107726574631257e-15,6.175666329301779410e-13,1.103160105582858304e-15
1.572928522960945204e-15,7.526883524101592251e-15,5.990502815974911011e-13,1.069695965500096541e-15
1.521697124356990385e-15,7.285097732219853408e-15,5.797243991970178465e-13,1.035391737544929110e-15
1.548279668055516684e-15,7.048783394753809437e-15,5.606544231100220207e-13,1.001493252254681057e-15
1.545939916518705595e-15,6.823130816523235139e-15,5.427292622517966712e-13,9.690977494622166791e-16
1.565202378305458577e-15,6.614658275304823349e-15,5.259793906783270962e-13,9.391641580262738615e-16
1.526638832333717692e-15,6.426091982759063793e-15,5.107264980351846077e-13,9.125336898184195883e-16
1.462372618682710222e-15,6.266403271300350847e-15,4.981568353493620747e-13,8.899449545241229292e-16
1.484562073587778869e-15,6.140542023160402219e-15,4.881405534650659398e-13,8.717319433733147882e-16
1.533139821369397779e-15,6.042608531795419867e-15,4.801300049835522504e-13,8.575034141079689143e-16
1.507351966736475108e-15,5.964954858552938738e-15,4.738738490130239666e-13,8.465819423041312488e-16
1.536633527548263733e-15,5.908096651528999108e-15,4.691827903010947942e-13,8.383449767740266148e-16
1.617745553938845925e-15,5.867899913738688496e-15,4.657200398659470630e-13,8.322186239700426849e-16
1.420053846990728723e-15,5.830633689954881071e-15,4.635274815455689449e-13,8.276624166231804939e-16
1.471188742826817755e-15,5.806922011470442774e-15,4.612788732032695877e-13,8.241578983321107458e-16
1.345604745029674332e-15,5.782096013985593260e-15,4.596296476720650884e-13,8.212006006259275059e-16
1.620665411141343287e-15,5.771189301068378716e-15,4.581473645639538759e-13,8.182339805857263218e-16
1.618098168509187329e-15,5.746653380347418081e-15,4.562073907407949259e-13,8.147299794936664049e-16
1.589352143578809186e-15,5.714451906863252430e-15,4.536023008409801205e-13,8.103370565628124450e-16
1.796792564327460665e-15,5.681124142474240486e-15,4.504777779863746922e-13,8.045011181899228118e-16
1.855911311542168617e-15,5.628699951570402111e-15,4.460244129103716270e-13,7.967779308803589883e-16
1.884496665922671794e-15,5.560102092331716821e-15,4.405512979844515207e-13,7.867533889987894692e-16
2.025651763034179695e-15,5.476472577586007486e-15,4.334367263612448441e-13,7.741418451127289689e-16
1.937477862182655526e-15,5.368676365852619962e-15,4.250149998484914321e-13,7.591357265188336656e-16
1.867057468278950912e-15,5.249523213442274597e-15,4.156624636505123831e-13,7.424149474910950075e-16
1.846130380911302979e-15,5.124577767949620095e-15,4.056495312747710657e-13,7.246793417356740434e-16
1.793098107512714696e-15,4.996778118115196191e-15,3.956429074665285087e-13,7.065791729496720021e-16
