# ADU, ADU Uncertainty, Sky ADU
4.915394486555130129e+02,1.709155848000280287e+01,1.128949858528047798e+03
5.006897291888205359e+02,1.720378200604709562e+01,1.127975932550189100e+03
5.103603932509272454e+02,1.732697632926194586e+01,1.130441824978792056e+03
5.113973075385393372e+02,1.733552237329153911e+01,1.127776530356322610e+03
5.079525828691965899e+02,1.729423502406537239e+01,1.128452696605990923e+03
5.072351077112374469e+02,1.728419900052679026e+01,1.127638046369046606e+03
5.181482002678794743e+02,1.742359335719762115e+01,1.131264061666459156e+03
5.188984412109302866e+02,1.742857200437250853e+01,1.128451083849799033e+03
5.282914529978412475e+02,1.754407979748910762e+01,1.129226132214853124e+03
5.329612815047394179e+02,1.760036687038909520e+01,1.129049909266233271e+03
5.318596018787612820e+02,1.758712754044297455e+01,1.129085482036255144e+03
5.220370050189185349e+02,1.746874043060618220e+01,1.129677674702068998e+03
5.103910919879268704e+02,1.732671491027562283e+01,1.130019770279810018e+03
4.817898370557722387e+02,1.696723950601898068e+01,1.127569506209835481e+03
4.437069306227545553e+02,1.647924330313196961e+01,1.126682585532486428e+03
4.639546661100636697e+02,1.674159634362873561e+01,1.127757001247626249e+03
5.208167084908782272e+02,1.744313280989545234e+01,1.122723562302518076e+03
5.264219511017249715e+02,1.752371636260312115e+01,1.130709838291426195e+03
5.262487504165370638e+02,1.752049470203321491e+01,1.130009181660480181e+03
5.291162841369962280e+02,1.754921267136007046e+01,1.126057023906940913e+03
5.385522625809203419e+02,1.766851821200013362e+01,1.129485671983050452e+03
5.477378123984121885e+02,1.777730212540176069e+01,1.128553311537695208e+03
5.550764368737634413e+02,1.786616184685093955e+01,1.129429603729563269e+03
5.660305088231987156e+02,1.799590847287816686e+01,1.129386848299021949e+03
5.774866270316563259e+02,1.812999978007888302e+01,1.128957356933624396e+03
5.799838067197074452e+02,1.815995265008852755e+01,1.129385870020730636e+03
5.856483721607424968e+02,1.822618631878550133e+01,1.129658538620176614e+03
5.789808519277094092e+02,1.814997194241797018e+01,1.130639091099586722e+03
5.679766946778250940e+02,1.802011230512750117e+01,1.130192122078474313e+03
5.993413826543305731e+02,1.838460694209330981e+01,1.129326322877639541e+03
6.169269382166380637e+02,1.858439386151248129e+01,1.128030576668577623e+03
5.971392849340192015e+02,1.835446202386666670e+01,1.126193642247578055e+03
6.097775360950772665e+02,1.850561616434967149e+01,1.130024992500215831e+03
